,x,y
m707_06_fill_holes_and_orientation.obj,18.075214,-45.85491
m709_06_fill_holes_and_orientation.obj,28.373735,-35.883495
m710_06_fill_holes_and_orientation.obj,35.95877,-19.700396
m711_06_fill_holes_and_orientation.obj,40.58727,-14.826249
m712_06_fill_holes_and_orientation.obj,22.379007,-42.687973
m713_06_fill_holes_and_orientation.obj,27.631426,-38.687527
m714_06_fill_holes_and_orientation.obj,29.17413,-38.325806
m715_06_fill_holes_and_orientation.obj,1.6009836,-51.666954
m716_06_fill_holes_and_orientation.obj,22.265793,-41.39113
m717_06_fill_holes_and_orientation.obj,30.180382,-37.398376
m718_06_fill_holes_and_orientation.obj,44.513313,-12.249
m719_06_fill_holes_and_orientation.obj,38.042576,2.046906
m720_06_fill_holes_and_orientation.obj,41.27545,-11.032282
m721_06_fill_holes_and_orientation.obj,35.609276,-7.407329
D01003_06_fill_holes_and_orientation.obj,31.273016,10.953467
D01012_06_fill_holes_and_orientation.obj,26.004457,5.398734
D01040_06_fill_holes_and_orientation.obj,21.001068,2.8765666
D01044_06_fill_holes_and_orientation.obj,20.84074,3.876703
D01069_06_fill_holes_and_orientation.obj,20.036758,2.662427
D01084_06_fill_holes_and_orientation.obj,22.11101,3.7127225
D01086_06_fill_holes_and_orientation.obj,27.110308,5.5713987
D01111_06_fill_holes_and_orientation.obj,23.054577,2.3645298
D01113_06_fill_holes_and_orientation.obj,25.21794,3.2318838
D01127_06_fill_holes_and_orientation.obj,20.650131,1.7719535
D01131_06_fill_holes_and_orientation.obj,22.689117,4.3678627
D01140_06_fill_holes_and_orientation.obj,21.780556,2.9378
D01142_06_fill_holes_and_orientation.obj,19.79932,1.686533
D01148_06_fill_holes_and_orientation.obj,25.175652,5.114686
D01152_06_fill_holes_and_orientation.obj,20.092169,0.7304854
D01154_06_fill_holes_and_orientation.obj,21.162636,2.0904107
D01156_06_fill_holes_and_orientation.obj,21.7322,1.9559873
D01159_06_fill_holes_and_orientation.obj,21.632881,3.5150132
D01165_06_fill_holes_and_orientation.obj,20.902096,0.62594646
D01176_06_fill_holes_and_orientation.obj,26.401102,3.8679664
m1099_06_fill_holes_and_orientation.obj,9.758448,-36.55482
m1100_06_fill_holes_and_orientation.obj,19.321514,-42.82703
m1102_06_fill_holes_and_orientation.obj,32.883,-33.67022
m1103_06_fill_holes_and_orientation.obj,42.821873,-6.6797566
m1104_06_fill_holes_and_orientation.obj,37.305473,-13.499088
m1105_06_fill_holes_and_orientation.obj,39.28044,-3.9796875
m1106_06_fill_holes_and_orientation.obj,28.557892,-25.340776
m1107_06_fill_holes_and_orientation.obj,36.836678,-15.946066
m1108_06_fill_holes_and_orientation.obj,44.67368,-5.67373
m1109_06_fill_holes_and_orientation.obj,26.392027,-0.20703125
m1110_06_fill_holes_and_orientation.obj,32.248184,8.123289
m1111_06_fill_holes_and_orientation.obj,13.401597,-16.388245
m1112_06_fill_holes_and_orientation.obj,27.017218,-1.5188948
m1113_06_fill_holes_and_orientation.obj,36.5393,14.759863
m1114_06_fill_holes_and_orientation.obj,35.60156,14.174149
m1115_06_fill_holes_and_orientation.obj,35.506527,14.337279
m1116_06_fill_holes_and_orientation.obj,42.64441,0.6401043
m1117_06_fill_holes_and_orientation.obj,39.704716,-1.5501167
m587_06_fill_holes_and_orientation.obj,9.347878,-3.0600982
m588_06_fill_holes_and_orientation.obj,-13.296835,-11.445346
m589_06_fill_holes_and_orientation.obj,-7.5348587,2.132453
m590_06_fill_holes_and_orientation.obj,-1.0606642,-18.385527
m591_06_fill_holes_and_orientation.obj,15.008773,-3.7823694
D01008_06_fill_holes_and_orientation.obj,-10.804802,26.532242
D01014_06_fill_holes_and_orientation.obj,31.308725,-4.270318
D01016_06_fill_holes_and_orientation.obj,9.522471,-50.176285
D01027_06_fill_holes_and_orientation.obj,-16.670443,-11.362845
D01031_06_fill_holes_and_orientation.obj,3.0109038,-9.095199
D01035_06_fill_holes_and_orientation.obj,25.69728,25.948147
D01047_06_fill_holes_and_orientation.obj,-9.797285,-1.7471426
D01055_06_fill_holes_and_orientation.obj,25.639126,19.483913
D01059_06_fill_holes_and_orientation.obj,11.064641,12.803276
D01061_06_fill_holes_and_orientation.obj,-9.16183,-0.8147014
D01064_06_fill_holes_and_orientation.obj,-14.024527,28.056864
D01089_06_fill_holes_and_orientation.obj,25.135777,22.586695
D01094_06_fill_holes_and_orientation.obj,19.057442,9.483528
D01095_06_fill_holes_and_orientation.obj,11.077662,48.101048
D01134_06_fill_holes_and_orientation.obj,25.9083,18.838623
D01137_06_fill_holes_and_orientation.obj,46.10187,6.4600134
D01147_06_fill_holes_and_orientation.obj,23.102877,-18.892359
D01149_06_fill_holes_and_orientation.obj,31.333874,-4.2434053
D01163_06_fill_holes_and_orientation.obj,-16.33149,26.642145
D01180_06_fill_holes_and_orientation.obj,21.559946,15.652205
m1578_06_fill_holes_and_orientation.obj,26.838705,27.827614
m1580_06_fill_holes_and_orientation.obj,-13.528669,32.44387
m1581_06_fill_holes_and_orientation.obj,18.21528,45.612045
m1582_06_fill_holes_and_orientation.obj,18.13881,45.863
m1583_06_fill_holes_and_orientation.obj,-23.285505,3.4900467
m1584_06_fill_holes_and_orientation.obj,3.6112847,45.90476
m1585_06_fill_holes_and_orientation.obj,-16.767523,-0.7586585
m1586_06_fill_holes_and_orientation.obj,-11.128345,-2.0624042
m1587_06_fill_holes_and_orientation.obj,-9.887872,2.4179485
m1588_06_fill_holes_and_orientation.obj,4.310969,33.269978
D00096_06_fill_holes_and_orientation.obj,-13.484332,-49.698895
D00200_06_fill_holes_and_orientation.obj,-16.222181,-42.492374
D00221_06_fill_holes_and_orientation.obj,-41.183647,-18.871836
D00223_06_fill_holes_and_orientation.obj,-40.25896,-17.573772
D00367_06_fill_holes_and_orientation.obj,-34.221,-28.327868
D00385_06_fill_holes_and_orientation.obj,-39.789215,-18.177073
D00393_06_fill_holes_and_orientation.obj,-38.31747,-17.46125
D00439_06_fill_holes_and_orientation.obj,-39.060753,-16.67321
D00456_06_fill_holes_and_orientation.obj,2.4576561,-53.162533
D00479_06_fill_holes_and_orientation.obj,-39.29001,-19.236973
D00533_06_fill_holes_and_orientation.obj,-15.682785,-43.53055
D00573_06_fill_holes_and_orientation.obj,-33.440453,-28.407026
D00612_06_fill_holes_and_orientation.obj,-15.4516535,-42.434074
D00727_06_fill_holes_and_orientation.obj,-40.014866,-14.52726
D00765_06_fill_holes_and_orientation.obj,-36.611786,-21.212332
D00777_06_fill_holes_and_orientation.obj,-37.380783,-21.873522
D00810_06_fill_holes_and_orientation.obj,-35.016563,-26.651693
D00834_06_fill_holes_and_orientation.obj,-15.07875,-43.74703
D00911_06_fill_holes_and_orientation.obj,-41.01778,-18.731073
D00996_06_fill_holes_and_orientation.obj,-41.26076,-19.783754
m1050_06_fill_holes_and_orientation.obj,-34.979584,-25.433943
m1062_06_fill_holes_and_orientation.obj,-21.777822,-28.568064
m1063_06_fill_holes_and_orientation.obj,-36.053032,-18.655224
m1064_06_fill_holes_and_orientation.obj,-36.673756,-23.673422
m1065_06_fill_holes_and_orientation.obj,-16.702562,-43.34262
m1066_06_fill_holes_and_orientation.obj,-14.092152,-44.883503
m1067_06_fill_holes_and_orientation.obj,-18.614733,-39.39264
m1068_06_fill_holes_and_orientation.obj,-37.24386,-20.838371
m1069_06_fill_holes_and_orientation.obj,-37.844547,-17.14152
m1070_06_fill_holes_and_orientation.obj,-16.240828,-41.157402
m1071_06_fill_holes_and_orientation.obj,-36.166817,-20.456055
m1072_06_fill_holes_and_orientation.obj,-16.714174,-41.23185
m1075_06_fill_holes_and_orientation.obj,5.348206,-33.20041
m1077_06_fill_holes_and_orientation.obj,-33.276997,-14.817841
m1078_06_fill_holes_and_orientation.obj,-0.22762671,-34.912804
m1079_06_fill_holes_and_orientation.obj,25.026863,31.065773
m1082_06_fill_holes_and_orientation.obj,33.628098,10.474459
m1086_06_fill_holes_and_orientation.obj,3.0018637,-38.4432
m1089_06_fill_holes_and_orientation.obj,0.1247209,-38.283665
m1090_06_fill_holes_and_orientation.obj,-11.948602,-45.106403
m1091_06_fill_holes_and_orientation.obj,-26.996054,-27.179777
m1092_06_fill_holes_and_orientation.obj,-4.791098,-49.34599
m1093_06_fill_holes_and_orientation.obj,-10.676415,-46.997715
m1095_06_fill_holes_and_orientation.obj,-23.332731,-31.10538
m1096_06_fill_holes_and_orientation.obj,-26.663858,-20.799088
m1098_06_fill_holes_and_orientation.obj,-32.31635,-30.4572
D00002_06_fill_holes_and_orientation.obj,-5.6144357,25.770613
D00003_06_fill_holes_and_orientation.obj,-15.659925,22.598757
D00010_06_fill_holes_and_orientation.obj,10.2702265,50.4204
D00029_06_fill_holes_and_orientation.obj,21.097208,37.651966
D00047_06_fill_holes_and_orientation.obj,3.1184132,-8.545882
D00056_06_fill_holes_and_orientation.obj,23.499914,15.2545185
D00112_06_fill_holes_and_orientation.obj,5.3880167,33.83985
D00158_06_fill_holes_and_orientation.obj,-16.197866,23.641369
D00241_06_fill_holes_and_orientation.obj,22.559038,31.432026
D00287_06_fill_holes_and_orientation.obj,-21.547762,23.5176
D00303_06_fill_holes_and_orientation.obj,-8.475294,-1.3906014
D00331_06_fill_holes_and_orientation.obj,-8.948501,-3.8209493
D00406_06_fill_holes_and_orientation.obj,5.7577443,40.65242
D00424_06_fill_holes_and_orientation.obj,26.610813,27.167723
D00518_06_fill_holes_and_orientation.obj,-9.35102,-2.9512007
D00804_06_fill_holes_and_orientation.obj,-13.177821,0.86650306
D00835_06_fill_holes_and_orientation.obj,-9.169052,-1.3731881
D00926_06_fill_holes_and_orientation.obj,21.031982,39.25819
D00947_06_fill_holes_and_orientation.obj,-33.07362,-3.3622954
D00987_06_fill_holes_and_orientation.obj,-12.796463,1.0087259
m1570_06_fill_holes_and_orientation.obj,18.529736,30.696892
m1571_06_fill_holes_and_orientation.obj,-12.035433,1.8566442
m1572_06_fill_holes_and_orientation.obj,25.321539,26.711473
m1573_06_fill_holes_and_orientation.obj,8.566571,22.5405
m1574_06_fill_holes_and_orientation.obj,-0.23632298,37.93061
m1575_06_fill_holes_and_orientation.obj,-28.765764,24.18786
m1576_06_fill_holes_and_orientation.obj,-15.408587,25.387457
D00055_06_fill_holes_and_orientation.obj,-28.117863,23.495783
D00143_06_fill_holes_and_orientation.obj,-29.248873,13.72413
D00148_06_fill_holes_and_orientation.obj,-32.06076,-10.3261385
D00215_06_fill_holes_and_orientation.obj,-15.236912,8.91683
D00252_06_fill_holes_and_orientation.obj,-36.924866,-8.141558
D00266_06_fill_holes_and_orientation.obj,-16.310717,25.960726
D00267_06_fill_holes_and_orientation.obj,-14.449917,23.887728
D00275_06_fill_holes_and_orientation.obj,2.2136915,-8.765163
D00283_06_fill_holes_and_orientation.obj,-26.09803,22.972673
D00353_06_fill_holes_and_orientation.obj,-15.889905,-1.8541723
D00553_06_fill_holes_and_orientation.obj,-31.399073,-10.2105875
D00572_06_fill_holes_and_orientation.obj,-11.057827,-13.216407
D00608_06_fill_holes_and_orientation.obj,-14.453316,26.615519
D00619_06_fill_holes_and_orientation.obj,-9.494896,26.999962
D00699_06_fill_holes_and_orientation.obj,-18.799204,-3.3372278
D00731_06_fill_holes_and_orientation.obj,-13.084378,0.31946328
D00737_06_fill_holes_and_orientation.obj,-32.06124,-2.697953
D00783_06_fill_holes_and_orientation.obj,-11.37769,3.7271106
D00879_06_fill_holes_and_orientation.obj,-17.935526,0.93722314
D00943_06_fill_holes_and_orientation.obj,-13.64204,25.087322
m527_06_fill_holes_and_orientation.obj,-10.396399,47.865524
m528_06_fill_holes_and_orientation.obj,-20.879574,-2.1532772
m529_06_fill_holes_and_orientation.obj,-17.582615,46.26982
m531_06_fill_holes_and_orientation.obj,-13.981507,-19.334606
m532_06_fill_holes_and_orientation.obj,22.649717,26.838535
m533_06_fill_holes_and_orientation.obj,-17.641298,41.110424
m534_06_fill_holes_and_orientation.obj,-33.94375,1.8441417
m535_06_fill_holes_and_orientation.obj,-10.18422,38.82195
m536_06_fill_holes_and_orientation.obj,-0.37162152,46.88659
m537_06_fill_holes_and_orientation.obj,0.8787623,47.38402
m538_06_fill_holes_and_orientation.obj,-16.053696,44.676525
m539_06_fill_holes_and_orientation.obj,-11.699719,47.791794
m540_06_fill_holes_and_orientation.obj,-20.499495,6.8179345
m542_06_fill_holes_and_orientation.obj,-22.853039,8.8698015
m543_06_fill_holes_and_orientation.obj,-19.429323,52.502098
m544_06_fill_holes_and_orientation.obj,-33.482815,18.754812
m545_06_fill_holes_and_orientation.obj,-28.101318,5.12252
m546_06_fill_holes_and_orientation.obj,-33.565056,18.877571
m547_06_fill_holes_and_orientation.obj,-41.98079,18.316626
D00108_06_fill_holes_and_orientation.obj,36.77542,-13.3627615
D00216_06_fill_holes_and_orientation.obj,27.6102,6.303819
D00250_06_fill_holes_and_orientation.obj,28.926664,-0.5875139
D00324_06_fill_holes_and_orientation.obj,41.14971,7.000475
D00340_06_fill_holes_and_orientation.obj,35.14399,3.800404
D00349_06_fill_holes_and_orientation.obj,38.383434,5.647728
D00358_06_fill_holes_and_orientation.obj,28.243746,16.07576
D00376_06_fill_holes_and_orientation.obj,40.28914,-0.9065605
D00506_06_fill_holes_and_orientation.obj,37.507347,5.286602
D00570_06_fill_holes_and_orientation.obj,38.46429,4.6445265
D00598_06_fill_holes_and_orientation.obj,25.858784,-42.28476
D00602_06_fill_holes_and_orientation.obj,25.141344,-15.797289
D00620_06_fill_holes_and_orientation.obj,40.471523,-0.74027395
D00675_06_fill_holes_and_orientation.obj,23.664005,-36.433407
D00701_06_fill_holes_and_orientation.obj,24.581425,-30.138931
D00704_06_fill_holes_and_orientation.obj,32.613384,5.6722713
D00743_06_fill_holes_and_orientation.obj,25.785759,13.934256
D00891_06_fill_holes_and_orientation.obj,34.929943,4.603048
D00898_06_fill_holes_and_orientation.obj,20.68011,-13.297929
D00993_06_fill_holes_and_orientation.obj,6.33655,-30.994488
m733_06_fill_holes_and_orientation.obj,-23.28259,15.94713
m734_06_fill_holes_and_orientation.obj,-13.912746,36.469193
m735_06_fill_holes_and_orientation.obj,-14.879511,5.37028
m736_06_fill_holes_and_orientation.obj,-10.890036,31.684835
m737_06_fill_holes_and_orientation.obj,-16.290863,51.64738
m738_06_fill_holes_and_orientation.obj,-3.1433036,40.730637
m739_06_fill_holes_and_orientation.obj,-2.1721048,39.213764
m740_06_fill_holes_and_orientation.obj,12.999392,53.738342
m741_06_fill_holes_and_orientation.obj,-41.330276,17.638626
m742_06_fill_holes_and_orientation.obj,-1.2747458,56.774715
m743_06_fill_holes_and_orientation.obj,-0.84255904,57.200817
m744_06_fill_holes_and_orientation.obj,-14.384258,46.802547
m745_06_fill_holes_and_orientation.obj,-14.414606,47.183964
m746_06_fill_holes_and_orientation.obj,-6.2334027,41.133186
m747_06_fill_holes_and_orientation.obj,0.50472635,56.5164
m748_06_fill_holes_and_orientation.obj,-9.38403,35.356514
m749_06_fill_holes_and_orientation.obj,0.7810457,56.79459
D00004_06_fill_holes_and_orientation.obj,-30.110126,-19.478588
D00070_06_fill_holes_and_orientation.obj,-21.749266,12.456814
D00088_06_fill_holes_and_orientation.obj,-27.605513,-10.026537
D00183_06_fill_holes_and_orientation.obj,-24.939713,2.5248513
D00203_06_fill_holes_and_orientation.obj,-34.71558,-10.355671
D00274_06_fill_holes_and_orientation.obj,-28.828548,-9.795701
D00290_06_fill_holes_and_orientation.obj,-5.413419,-11.32922
D00365_06_fill_holes_and_orientation.obj,-28.869959,-15.183187
D00394_06_fill_holes_and_orientation.obj,-28.359768,-9.031902
D00449_06_fill_holes_and_orientation.obj,-37.886204,-9.875009
D00453_06_fill_holes_and_orientation.obj,-29.666903,-9.685914
D00499_06_fill_holes_and_orientation.obj,-27.905907,-10.289468
D00526_06_fill_holes_and_orientation.obj,-35.832455,-15.597532
D00604_06_fill_holes_and_orientation.obj,-27.110842,-8.5467005
D00628_06_fill_holes_and_orientation.obj,-35.35249,-19.637463
D00687_06_fill_holes_and_orientation.obj,-24.959917,3.8439293
D00720_06_fill_holes_and_orientation.obj,-24.727345,6.767141
D00782_06_fill_holes_and_orientation.obj,-39.04677,-2.950716
D00821_06_fill_holes_and_orientation.obj,-24.911448,3.8510606
D00846_06_fill_holes_and_orientation.obj,-34.99944,-13.814854
