name,min_A3,max_A3,min_D1,max_D1,min_D2,max_D2,min_D3,max_D3,min_D4,max_D4
Drum\D00298_unified_prepared.obj,0.000000,3.132833,0.177806,0.541883,0.000000,1.049968,0.000000,0.225083,0.000000,0.023390
Drum\D00308_unified_prepared.obj,0.000000,3.141523,0.141390,0.572385,0.000000,1.047341,0.000000,0.376156,0.000000,0.067747
Drum\D00375_unified_prepared.obj,0.000000,3.134220,0.234259,0.663396,0.000000,1.066938,0.000000,0.400270,0.000000,0.057114
Drum\D00383_unified_prepared.obj,0.000000,3.130504,0.222000,0.553612,0.000000,1.015664,0.000000,0.308727,0.000000,0.063070
Drum\D00404_unified_prepared.obj,0.000000,3.136138,0.101114,0.596449,0.000000,1.150776,0.000000,0.347974,0.000000,0.059706
Drum\D00551_unified_prepared.obj,0.000000,3.138870,0.280563,0.539017,0.000000,1.071733,0.000000,0.357099,0.000000,0.064830
Drum\D00557_unified_prepared.obj,0.000000,3.141405,0.281115,0.626053,0.000000,1.087029,0.000000,0.302154,0.000000,0.044211
Drum\D00596_unified_prepared.obj,0.000000,3.134776,0.018447,0.613235,0.000000,1.179061,0.000000,0.345870,0.000000,0.063915
Drum\D00709_unified_prepared.obj,0.000000,3.141584,0.151005,0.525529,0.000000,1.041802,0.000000,0.337073,0.000000,0.040452
Drum\D00939_unified_prepared.obj,0.000000,3.107591,0.340556,0.584156,0.000000,1.088465,0.000000,0.410313,0.000000,0.077046
Drum\D00951_unified_prepared.obj,0.000000,3.136560,0.195431,0.634243,0.000000,1.123635,0.000000,0.352356,0.000000,0.061056
Drum\D00980_unified_prepared.obj,0.000000,3.139823,0.276770,0.548451,0.000000,1.095606,0.000000,0.277460,0.000000,0.046024
Drum\D00982_unified_prepared.obj,0.000000,3.140449,0.034557,0.563625,0.000000,1.054235,0.000000,0.342636,0.000000,0.024499
Fish\D00012_unified_prepared.obj,0.000000,3.136665,0.071194,0.544207,0.000000,0.999092,0.000000,0.142748,0.000000,0.009752
Fish\D00022_unified_prepared.obj,0.000000,3.139972,0.055239,0.529746,0.000000,0.996796,0.000000,0.132733,0.000000,0.006345
Fish\D00024_unified_prepared.obj,0.000000,3.134587,0.063472,0.539727,0.000000,1.001386,0.000000,0.114837,0.000000,0.006822
Fish\D00030_unified_prepared.obj,0.000000,3.140908,0.053445,0.546290,0.000000,1.001838,0.000000,0.118832,0.000000,0.005332
Fish\D00142_unified_prepared.obj,0.000000,3.137356,0.069953,0.567684,0.000000,0.999898,0.000000,0.169431,0.000000,0.010860
Fish\D00165_unified_prepared.obj,0.000000,3.135161,0.063847,0.540170,0.000000,1.005588,0.000000,0.124564,0.000000,0.007436
Fish\D00251_unified_prepared.obj,0.000000,3.139836,0.102536,0.581365,0.000000,0.999455,0.000000,0.220892,0.000000,0.015906
Fish\D00293_unified_prepared.obj,0.000000,3.139833,0.068945,0.539526,0.000000,1.003627,0.000000,0.161275,0.000000,0.008280
Fish\D00351_unified_prepared.obj,0.000000,3.136792,0.052181,0.564504,0.000000,1.000839,0.000000,0.165706,0.000000,0.009524
Fish\D00398_unified_prepared.obj,0.000000,3.136803,0.073057,0.569746,0.000000,0.990480,0.000000,0.131137,0.000000,0.006693
Fish\D00450_unified_prepared.obj,0.000000,3.139922,0.058950,0.559350,0.000000,0.997877,0.000000,0.125127,0.000000,0.007563
Fish\D00535_unified_prepared.obj,0.000000,3.139367,0.052681,0.536406,0.000000,1.003484,0.000000,0.189887,0.000000,0.010966
Fish\D00633_unified_prepared.obj,0.000000,3.135585,0.063903,0.538683,0.000000,0.998893,0.000000,0.135076,0.000000,0.008088
Fish\D00636_unified_prepared.obj,0.000000,3.134714,0.066544,0.568738,0.000000,1.005423,0.000000,0.138256,0.000000,0.008122
Fish\D00643_unified_prepared.obj,0.000000,3.136708,0.065911,0.577359,0.000000,1.000712,0.000000,0.171362,0.000000,0.010578
Fish\D00682_unified_prepared.obj,0.000000,3.134426,0.047088,0.508385,0.000000,0.999260,0.000000,0.133657,0.000000,0.007079
Fish\D00748_unified_prepared.obj,0.000000,3.141253,0.069255,0.534432,0.000000,0.999887,0.000000,0.128933,0.000000,0.006366
Fish\D00763_unified_prepared.obj,0.000000,3.137870,0.065635,0.517658,0.000000,0.995722,0.000000,0.183118,0.000000,0.013505
Fish\D00850_unified_prepared.obj,0.000000,3.137145,0.075121,0.539899,0.000000,0.999092,0.000000,0.148795,0.000000,0.009905
Fish\D00950_unified_prepared.obj,0.000000,3.138755,0.089722,0.584334,0.000000,1.001878,0.000000,0.198535,0.000000,0.015010
FloorLamp\D00028_unified_prepared.obj,0.000000,3.134963,0.014672,0.666396,0.000000,1.048365,0.000000,0.209416,0.000000,0.021126
FloorLamp\D00093_unified_prepared.obj,0.000000,3.136043,0.006907,0.646904,0.000000,1.009777,0.000000,0.250192,0.000000,0.036638
FloorLamp\D00186_unified_prepared.obj,0.000000,3.135556,0.156002,0.623935,0.000000,1.038781,0.000000,0.204394,0.000000,0.017743
FloorLamp\D00211_unified_prepared.obj,0.000000,3.137635,0.055514,0.630183,0.000000,1.007456,0.000000,0.180038,0.000000,0.006491
FloorLamp\D00228_unified_prepared.obj,0.000000,3.141253,0.033011,0.645367,0.000000,1.002747,0.000000,0.159199,0.000000,0.006918
FloorLamp\D00388_unified_prepared.obj,0.000000,3.136861,0.054932,0.690034,0.000000,1.021801,0.000000,0.313359,0.000000,0.052564
FloorLamp\D00400_unified_prepared.obj,0.000000,3.137502,0.028667,0.631234,0.000000,1.005459,0.000000,0.197881,0.000000,0.017840
FloorLamp\D00408_unified_prepared.obj,0.000000,3.124354,0.058253,0.656566,0.000000,1.010307,0.000000,0.278207,0.000000,0.044391
FloorLamp\D00447_unified_prepared.obj,0.000000,3.132515,0.058783,0.636783,0.000000,1.035099,0.000000,0.276849,0.000000,0.043225
FloorLamp\D00495_unified_prepared.obj,0.000000,3.138453,0.000499,0.734516,0.000000,0.999804,0.000000,0.247523,0.000000,0.021851
FloorLamp\D00563_unified_prepared.obj,0.000000,3.138881,0.010700,0.642315,0.000000,1.062999,0.000000,0.263850,0.000000,0.034131
FloorLamp\D00580_unified_prepared.obj,0.000000,3.136483,0.147775,0.508593,0.000000,1.003900,0.000000,0.181012,0.000000,0.015013
FloorLamp\D00740_unified_prepared.obj,0.000000,3.135370,0.013417,0.637919,0.000000,1.034346,0.000000,0.199352,0.000000,0.013104
FloorLamp\D00856_unified_prepared.obj,0.000000,3.132247,0.013806,0.641964,0.000000,1.010555,0.000000,0.209482,0.000000,0.010905
FloorLamp\D00875_unified_prepared.obj,0.000000,3.132316,0.001276,0.593728,0.000000,0.992036,0.000000,0.167861,0.000000,0.014992
FloorLamp\D00876_unified_prepared.obj,0.000000,3.125839,0.011075,0.697597,0.000000,1.037159,0.000000,0.342496,0.000000,0.064541
FloorLamp\D00888_unified_prepared.obj,0.000000,3.135978,0.013901,0.592206,0.000000,1.045067,0.000000,0.216839,0.000000,0.013203
FloorLamp\D00924_unified_prepared.obj,0.000000,3.139066,0.015551,0.616723,0.000000,1.012976,0.000000,0.186805,0.000000,0.012523
FloorLamp\D00955_unified_prepared.obj,0.000000,3.139487,0.018264,0.639211,0.000000,1.024229,0.000000,0.197683,0.000000,0.011719
FloorLamp\D00981_unified_prepared.obj,0.000000,3.136095,0.056275,0.673803,0.000000,1.007987,0.000000,0.225820,0.000000,0.028599
FloorLamp\m617_unified_prepared.obj,0.000000,3.137446,0.047149,0.559831,0.000000,1.001325,0.000000,0.152733,0.000000,0.014292
FloorLamp\m618_unified_prepared.obj,0.000000,3.140111,0.067152,0.551839,0.000000,1.000851,0.000000,0.056292,0.000000,0.001299
FloorLamp\m619_unified_prepared.obj,0.000000,3.141589,0.037716,0.606592,0.000000,1.000309,0.000000,0.071199,0.000000,0.002257
FloorLamp\m620_unified_prepared.obj,0.000000,3.139977,0.013373,0.524104,0.000000,1.000749,0.000000,0.044512,0.000000,0.000909
FloorLamp\m621_unified_prepared.obj,0.000000,3.139674,0.075782,0.523722,0.000000,1.003779,0.000000,0.086366,0.000000,0.002267
FloorLamp\m622_unified_prepared.obj,0.000000,3.141566,0.036699,0.548089,0.000000,1.005168,0.000000,0.074584,0.000000,0.001829
FloorLamp\m623_unified_prepared.obj,0.000000,3.141583,0.068629,0.509980,0.000000,1.009191,0.000000,0.127791,0.000000,0.005935
FloorLamp\m624_unified_prepared.obj,0.000000,3.141590,0.054711,0.567072,0.000000,1.008962,0.000000,0.159796,0.000000,0.005817
Glasses\D00050_unified_prepared.obj,0.000000,3.136295,0.109996,0.823722,0.000000,1.127672,0.000000,0.351208,0.000000,0.024965
Glasses\D00201_unified_prepared.obj,0.000000,3.135697,0.109154,0.860722,0.000000,1.180417,0.000000,0.409670,0.000000,0.045816
Glasses\D00225_unified_prepared.obj,0.000000,3.125043,0.126251,0.857027,0.000000,1.168337,0.000000,0.412805,0.000000,0.027176
Glasses\D00432_unified_prepared.obj,0.000000,3.141403,0.111462,0.745385,0.000000,1.101719,0.000000,0.318622,0.000000,0.018117
Glasses\D00475_unified_prepared.obj,0.000000,3.133398,0.108591,0.805578,0.000000,1.010959,0.000000,0.312230,0.000000,0.034996
Glasses\D00507_unified_prepared.obj,0.000000,3.134088,0.109995,0.823718,0.000000,1.126539,0.000000,0.354016,0.000000,0.026365
Glasses\D00560_unified_prepared.obj,0.000000,3.126744,0.171779,0.717324,0.000000,1.005474,0.000000,0.321098,0.000000,0.021075
Glasses\D00575_unified_prepared.obj,0.000000,3.133319,0.195464,0.847905,0.000000,1.165846,0.000000,0.367903,0.000000,0.025325
Glasses\D00630_unified_prepared.obj,0.000000,3.131141,0.113955,0.948045,0.000000,1.249395,0.000000,0.437155,0.000000,0.041126
Glasses\D00640_unified_prepared.obj,0.000000,3.134180,0.146999,0.857717,0.000000,1.123373,0.000000,0.362815,0.000000,0.015853
Glasses\D00656_unified_prepared.obj,0.000000,3.135939,0.061829,0.714149,0.000000,1.009522,0.000000,0.270126,0.000000,0.023412
Glasses\D00660_unified_prepared.obj,0.000000,3.138483,0.115189,0.949438,0.000000,1.320728,0.000000,0.452850,0.000000,0.032161
Glasses\D00717_unified_prepared.obj,0.000000,3.133243,0.041492,0.988038,0.000000,1.324310,0.000000,0.444667,0.000000,0.056957
Glasses\D00730_unified_prepared.obj,0.000000,3.133479,0.204950,0.769150,0.000000,1.090305,0.000000,0.361858,0.000000,0.019620
Glasses\D00813_unified_prepared.obj,0.000000,3.136901,0.197398,0.800724,0.000000,1.247547,0.000000,0.391402,0.000000,0.045102
Glasses\D00816_unified_prepared.obj,0.000000,3.138509,0.113247,0.922076,0.000000,1.195290,0.000000,0.413974,0.000000,0.024040
Glasses\D00877_unified_prepared.obj,0.000000,3.134251,0.094868,0.915462,0.000000,1.233108,0.000000,0.401159,0.000000,0.045408
Glasses\D00883_unified_prepared.obj,0.000000,3.137326,0.150151,0.921264,0.000000,1.205727,0.000000,0.469044,0.000000,0.024772
Glasses\D00937_unified_prepared.obj,0.000000,3.128795,0.188496,0.866713,0.000000,1.149107,0.000000,0.463490,0.000000,0.027953
Glasses\D00994_unified_prepared.obj,0.000000,3.129585,0.060100,0.801156,0.000000,1.089237,0.000000,0.270144,0.000000,0.017478
Guitar\D00023_unified_prepared.obj,0.000000,3.141193,0.007550,0.647426,0.000000,1.002100,0.000000,0.133271,0.000000,0.002609
Guitar\D00041_unified_prepared.obj,0.000000,3.137695,0.007089,0.705496,0.000000,0.993976,0.000000,0.117310,0.000000,0.001268
Guitar\D00076_unified_prepared.obj,0.000000,3.137922,0.014179,0.630290,0.000000,1.010687,0.000000,0.166293,0.000000,0.002620
Guitar\D00097_unified_prepared.obj,0.000000,3.141459,0.045812,0.648946,0.000000,0.986373,0.000000,0.127298,0.000000,0.002495
Guitar\D00124_unified_prepared.obj,0.000000,3.141029,0.021552,0.671143,0.000000,0.999839,0.000000,0.116284,0.000000,0.001649
Guitar\D00222_unified_prepared.obj,0.000000,3.133149,0.036624,0.553041,0.000000,1.000145,0.000000,0.119337,0.000000,0.002594
Guitar\D00232_unified_prepared.obj,0.000000,3.138873,0.026270,0.648686,0.000000,0.978973,0.000000,0.156352,0.000000,0.003519
Guitar\D00335_unified_prepared.obj,0.000000,3.140453,0.053926,0.658797,0.000000,0.999393,0.000000,0.150229,0.000000,0.004561
Guitar\D00374_unified_prepared.obj,0.000000,3.140320,0.005009,0.664420,0.000000,0.997961,0.000000,0.081780,0.000000,0.001397
Guitar\D00414_unified_prepared.obj,0.000000,3.137722,0.034373,0.601971,0.000000,1.001027,0.000000,0.120926,0.000000,0.004046
Guitar\D00416_unified_prepared.obj,0.000000,3.140673,0.027595,0.683620,0.000000,0.998839,0.000000,0.166303,0.000000,0.004289
Guitar\D00461_unified_prepared.obj,0.000000,3.139915,0.023831,0.599220,0.000000,0.974463,0.000000,0.104454,0.000000,0.001383
Guitar\D00464_unified_prepared.obj,0.000000,3.139563,0.046602,0.698977,0.000000,0.999283,0.000000,0.154220,0.000000,0.004564
Guitar\D00494_unified_prepared.obj,0.000000,3.140817,0.016954,0.679720,0.000000,0.998120,0.000000,0.108201,0.000000,0.002428
Guitar\D00534_unified_prepared.obj,0.000000,3.141385,0.035527,0.693099,0.000000,1.000251,0.000000,0.137464,0.000000,0.004045
Guitar\D00549_unified_prepared.obj,0.000000,3.141290,0.010606,0.641476,0.000000,0.997154,0.000000,0.120891,0.000000,0.001825
Guitar\D00645_unified_prepared.obj,0.000000,3.139079,0.015244,0.678955,0.000000,0.968738,0.000000,0.122986,0.000000,0.002150
Guitar\D00655_unified_prepared.obj,0.000000,3.140866,0.012365,0.634534,0.000000,1.013576,0.000000,0.184478,0.000000,0.001388
Guitar\D00844_unified_prepared.obj,0.000000,3.135150,0.042563,0.637226,0.000000,1.000486,0.000000,0.157509,0.000000,0.007896
Guitar\D00849_unified_prepared.obj,0.000000,3.139448,0.011579,0.654557,0.000000,1.000194,0.000000,0.133945,0.000000,0.003461
Gun\D00103_unified_prepared.obj,0.000000,3.136913,0.007101,0.653738,0.000000,1.045803,0.000000,0.243216,0.000000,0.007888
Gun\D00137_unified_prepared.obj,0.000000,3.137457,0.024624,0.580079,0.000000,1.011949,0.000000,0.160117,0.000000,0.004161
Gun\D00140_unified_prepared.obj,0.000000,3.133748,0.008339,0.575757,0.000000,1.015222,0.000000,0.148286,0.000000,0.003532
Gun\D00153_unified_prepared.obj,0.000000,3.137967,0.047020,0.560319,0.000000,0.991881,0.000000,0.188201,0.000000,0.004140
Gun\D00161_unified_prepared.obj,0.000000,3.129404,0.026029,0.696518,0.000000,1.024977,0.000000,0.268455,0.000000,0.007943
Gun\D00204_unified_prepared.obj,0.000000,3.138785,0.009673,0.553331,0.000000,1.041008,0.000000,0.229346,0.000000,0.009136
Gun\D00207_unified_prepared.obj,0.000000,3.137123,0.014007,0.680068,0.000000,1.016650,0.000000,0.218962,0.000000,0.007273
Gun\D00209_unified_prepared.obj,0.000000,3.134333,0.018041,0.608918,0.000000,1.040924,0.000000,0.227127,0.000000,0.010627
Gun\D00239_unified_prepared.obj,0.000000,3.141562,0.016356,0.603224,0.000000,0.999549,0.000000,0.121709,0.000000,0.001323
Gun\D00244_unified_prepared.obj,0.000000,3.137074,0.007002,0.602993,0.000000,1.100569,0.000000,0.224833,0.000000,0.009108
Gun\D00282_unified_prepared.obj,0.000000,3.139664,0.007456,0.536275,0.000000,0.997399,0.000000,0.167872,0.000000,0.005649
Gun\D00368_unified_prepared.obj,0.000000,3.129342,0.018731,0.523510,0.000000,0.998964,0.000000,0.167720,0.000000,0.005517
Gun\D00425_unified_prepared.obj,0.000000,3.135402,0.002184,0.577186,0.000000,1.018412,0.000000,0.213041,0.000000,0.005241
Gun\D00477_unified_prepared.obj,0.000000,3.139885,0.007373,0.531013,0.000000,1.003493,0.000000,0.092063,0.000000,0.001106
Gun\D00606_unified_prepared.obj,0.000000,3.132825,0.002898,0.535293,0.000000,1.024371,0.000000,0.237137,0.000000,0.008704
Gun\D00802_unified_prepared.obj,0.000000,3.137886,0.012180,0.648009,0.000000,1.013898,0.000000,0.168515,0.000000,0.004089
Gun\D00819_unified_prepared.obj,0.000000,3.137392,0.012682,0.566711,0.000000,0.991534,0.000000,0.181277,0.000000,0.006609
Gun\D00826_unified_prepared.obj,0.000000,3.139119,0.009932,0.540013,0.000000,0.999693,0.000000,0.136423,0.000000,0.003634
Gun\D00929_unified_prepared.obj,0.000000,3.135623,0.005461,0.539790,0.000000,0.985411,0.000000,0.216802,0.000000,0.005147
Gun\D00972_unified_prepared.obj,0.000000,3.136183,0.020377,0.535003,0.000000,0.999471,0.000000,0.203599,0.000000,0.006770
Gun\m648_unified_prepared.obj,0.000000,3.128396,0.019644,0.617134,0.000000,0.996129,0.000000,0.206219,0.000000,0.004842
Gun\m649_unified_prepared.obj,0.000000,3.138240,0.010640,0.568484,0.000000,1.024823,0.000000,0.244638,0.000000,0.007161
Gun\m650_unified_prepared.obj,0.000000,3.132547,0.058437,0.671393,0.000000,1.092829,0.000000,0.277086,0.000000,0.009665
Gun\m651_unified_prepared.obj,0.000000,3.141571,0.029744,0.560847,0.000000,1.002639,0.000000,0.223130,0.000000,0.012864
Gun\m652_unified_prepared.obj,0.000000,3.140085,0.008576,0.528840,0.000000,1.009149,0.000000,0.227512,0.000000,0.008458
Gun\m653_unified_prepared.obj,0.000000,3.141050,0.009915,0.540048,0.000000,0.995212,0.000000,0.143678,0.000000,0.003112
Gun\m654_unified_prepared.obj,0.000000,3.136881,0.003180,0.547222,0.000000,1.010087,0.000000,0.194284,0.000000,0.005575
Gun\m655_unified_prepared.obj,0.000000,3.135201,0.049692,0.560554,0.000000,1.003039,0.000000,0.185715,0.000000,0.004728
Gun\m656_unified_prepared.obj,0.000000,3.137799,0.016639,0.678968,0.000000,1.008655,0.000000,0.227874,0.000000,0.006698
Gun\m657_unified_prepared.obj,0.000000,3.132522,0.007425,0.615840,0.000000,1.047050,0.000000,0.378680,0.000000,0.021222
Gun\m658_unified_prepared.obj,0.000000,3.132344,0.006798,0.603334,0.000000,1.132496,0.000000,0.265951,0.000000,0.011903
Gun\m659_unified_prepared.obj,0.000000,3.137419,0.009882,0.508831,0.000000,0.995087,0.000000,0.123715,0.000000,0.004377
Gun\m660_unified_prepared.obj,0.000000,3.139720,0.005651,0.518414,0.000000,0.997404,0.000000,0.157458,0.000000,0.003682
Gun\m661_unified_prepared.obj,0.000000,3.135429,0.020640,0.631926,0.000000,1.004292,0.000000,0.188662,0.000000,0.005729
Gun\m662_unified_prepared.obj,0.000000,3.134613,0.024342,0.677941,0.000000,1.172483,0.000000,0.320725,0.000000,0.009907
Gun\m663_unified_prepared.obj,0.000000,3.138985,0.010558,0.560348,0.000000,1.019046,0.000000,0.206160,0.000000,0.005625
Gun\m664_unified_prepared.obj,0.000000,3.137072,0.020651,0.523954,0.000000,0.981680,0.000000,0.178015,0.000000,0.005797
Gun\m665_unified_prepared.obj,0.000000,3.136377,0.046653,0.626186,0.000000,1.061444,0.000000,0.289722,0.000000,0.013278
Gun\m666_unified_prepared.obj,0.000000,3.126155,0.020409,0.550369,0.000000,1.034823,0.000000,0.169398,0.000000,0.006148
Gun\m667_unified_prepared.obj,0.000000,3.138047,0.012760,0.561457,0.000000,0.995152,0.000000,0.144382,0.000000,0.002899
Gun\m668_unified_prepared.obj,0.000000,3.135133,0.037995,0.648624,0.000000,0.999745,0.000000,0.113748,0.000000,0.001743
Gun\m669_unified_prepared.obj,0.000000,3.137920,0.021288,0.566337,0.000000,1.001096,0.000000,0.052803,0.000000,0.000882
Gun\m670_unified_prepared.obj,0.000000,3.139275,0.014341,0.514464,0.000000,1.003787,0.000000,0.116565,0.000000,0.000723
Gun\m671_unified_prepared.obj,0.000000,3.137028,0.008052,0.587661,0.000000,1.001899,0.000000,0.078237,0.000000,0.000992
Gun\m672_unified_prepared.obj,0.000000,3.133960,0.004217,0.559757,0.000000,1.004575,0.000000,0.080442,0.000000,0.000859
Gun\m674_unified_prepared.obj,0.000000,3.139276,0.018460,0.534911,0.000000,1.003237,0.000000,0.084005,0.000000,0.001186
Gun\m675_unified_prepared.obj,0.000000,3.136764,0.015576,0.563796,0.000000,1.003589,0.000000,0.102907,0.000000,0.001763
Gun\m676_unified_prepared.obj,0.000000,3.134001,0.026578,0.608097,0.000000,0.999610,0.000000,0.119710,0.000000,0.004996
Gun\m677_unified_prepared.obj,0.000000,3.139208,0.017177,0.505906,0.000000,0.998097,0.000000,0.043728,0.000000,0.000363
Gun\m678_unified_prepared.obj,0.000000,3.139142,0.007635,0.559313,0.000000,1.001892,0.000000,0.069832,0.000000,0.000720
Gun\m679_unified_prepared.obj,0.000000,3.140697,0.007361,0.532706,0.000000,1.005069,0.000000,0.093903,0.000000,0.001401
Gun\m680_unified_prepared.obj,0.000000,3.139206,0.008276,0.553263,0.000000,0.997650,0.000000,0.032438,0.000000,0.000213
Gun\m681_unified_prepared.obj,0.000000,3.137509,0.006852,0.624156,0.000000,1.001501,0.000000,0.081893,0.000000,0.000851
Gun\m682_unified_prepared.obj,0.000000,3.136951,0.013215,0.518570,0.000000,1.003423,0.000000,0.084081,0.000000,0.001138
Gun\m683_unified_prepared.obj,0.000000,3.139536,0.008331,0.612929,0.000000,0.998950,0.000000,0.069910,0.000000,0.000880
Gun\m684_unified_prepared.obj,0.000000,3.138487,0.043047,0.685688,0.000000,1.000332,0.000000,0.224553,0.000000,0.008028
Gun\m685_unified_prepared.obj,0.000000,3.136396,0.046440,0.504968,0.000000,0.996282,0.000000,0.116106,0.000000,0.005799
Gun\m686_unified_prepared.obj,0.000000,3.138069,0.003498,0.584895,0.000000,0.981037,0.000000,0.076399,0.000000,0.001136
Hand\D01006_unified_prepared.obj,0.000000,3.126166,0.006951,0.574805,0.000000,1.000878,0.000000,0.191943,0.000000,0.019501
