name,surface_area_before,volume_before,compactness_before,rectangularity_before,diameter_before,convexity_before,eccentricity_before,surface_area_after,volume_after,compactness_after,rectangularity_after,diameter_after,convexity_after,eccentricity_after
Guitar\D00335_unified.obj,0.937997,0.000078,1185508.970118,0.932132,1.000386,0.043757,110.645860,0.938683,0.000078,1191137.047103,0.932814,1.000386,0.043701,110.826602
Guitar\D00416_00_original.obj,1.395648,0.026532,34.145128,0.613275,1.461372,48.842645,231.289532,1.786975,0.030842,53.043436,0.785231,1.461372,56.775573,232.461270
Guitar\D00416_01_remeshed.obj,1.395077,0.026539,34.086887,0.613024,1.461372,8.540980,232.842988,1.788452,0.030504,54.356706,0.785881,1.461372,9.817337,234.072009
Guitar\D00416_02_translated.obj,1.395076,0.027822,31.013742,0.613024,1.461372,8.959515,232.843413,1.788452,0.030315,55.037315,0.785880,1.461372,9.762293,234.072434
Guitar\D00416_03_aligned.obj,1.395078,0.027822,31.013805,0.605434,1.461372,5.020094,232.843001,1.788453,0.030315,55.037519,0.776151,1.461372,5.707421,234.072022
Guitar\D00416_04_flipped.obj,1.395078,0.027822,31.013805,0.605434,1.461372,3.219773,232.843001,1.788453,0.030315,55.037519,0.776151,1.461372,3.584462,234.072022
Guitar\D00416_05_scaled.obj,0.654415,0.008939,31.013642,0.605432,1.000896,3.188319,232.843111,0.838944,0.009740,55.037277,0.776149,1.000896,3.473995,234.072133
Guitar\D00416_unified.obj,0.654415,0.008939,31.013642,0.605432,1.000896,3.188319,232.843111,0.838944,0.009740,55.037277,0.776149,1.000896,3.473995,234.072133
Gun\D00153_00_original.obj,1.600908,0.060781,9.819846,0.392337,1.789650,16.169378,256.574264,1.600908,0.060781,9.819846,0.392337,1.789650,16.169378,256.574264
Gun\D00153_01_remeshed.obj,1.600908,0.060781,9.819844,0.392337,1.789650,2.323126,268.113864,1.600908,0.060781,9.819844,0.392337,1.789650,2.323126,268.113864
Gun\D00153_02_translated.obj,1.600909,0.060781,9.819854,0.392337,1.789649,3.327001,268.113905,1.600909,0.060781,9.819854,0.392337,1.789649,3.327001,268.113905
Gun\D00153_03_aligned.obj,1.600909,0.060782,9.819834,0.396387,1.789650,4.571966,268.113849,1.600909,0.060782,9.819834,0.396387,1.789650,4.571966,268.113849
Gun\D00153_04_flipped.obj,1.600909,0.060782,9.819834,0.396387,1.789650,4.442374,268.113849,1.600909,0.060782,9.819834,0.396387,1.789650,4.442374,268.113849
Gun\D00153_05_scaled.obj,0.502618,0.010693,9.819824,0.396387,1.002776,6.156597,268.113838,0.502618,0.010693,9.819824,0.396387,1.002776,6.156597,268.113838
Gun\D00153_unified.obj,0.502618,0.010693,9.819824,0.396387,1.002776,6.156597,268.113838,0.502618,0.010693,9.819824,0.396387,1.002776,6.156597,268.113838
Gun\D00606_00_original.obj,5.136341,0.124561,77.222691,0.825779,1.920284,3.775334,29.162557,5.136310,0.124562,77.219755,0.825774,1.920284,3.775372,29.133905
Gun\D00606_01_remeshed.obj,5.136276,0.124564,77.216526,0.825768,1.920284,6.866475,18.245291,5.136276,0.124564,77.216542,0.825768,1.920284,6.866474,18.240161
Gun\D00606_02_translated.obj,5.136275,0.124564,77.216450,0.825768,1.920284,3.455804,18.245292,5.136276,0.124564,77.216468,0.825768,1.920284,3.455804,18.240161
Gun\D00606_03_aligned.obj,5.136273,0.124564,77.216408,0.860727,1.920284,3.181659,18.245289,5.136274,0.124564,77.216421,0.860727,1.920284,3.181659,18.240159
Gun\D00606_04_flipped.obj,5.136273,0.124564,77.216408,0.860727,1.920284,28.943399,18.245289,5.136274,0.124564,77.216421,0.860727,1.920284,28.943397,18.240159
Gun\D00606_05_scaled.obj,1.471732,0.019106,77.216272,0.860725,1.027911,37.716210,18.245288,1.471732,0.019106,77.216302,0.860725,1.027911,37.716206,18.240157
Gun\D00606_unified.obj,1.471732,0.019106,77.216272,0.860725,1.027911,37.716210,18.245288,1.471732,0.019106,77.216302,0.860725,1.027911,37.716206,18.240157
Gun\m678_00_original.obj,0.187768,0.001520,25.344003,0.418046,0.960237,0.661400,667.885307,0.208848,0.001238,52.571509,0.464978,0.960237,0.538691,676.157445
Gun\m678_01_remeshed.obj,0.187615,0.001542,24.568501,0.417707,0.960237,0.999135,683.307688,0.196558,0.001523,28.966612,0.437617,0.960237,0.986730,683.227259
Gun\m678_02_translated.obj,0.187616,0.001529,24.962070,0.417707,0.960237,3.047879,683.305971,0.196558,0.001523,28.966387,0.437617,0.960237,3.034066,683.225498
Gun\m678_03_aligned.obj,0.187615,0.001529,24.962205,0.363781,0.960236,3.035734,683.308181,0.196558,0.001523,28.966603,0.381121,0.960236,3.021972,683.227748
Gun\m678_04_flipped.obj,0.187615,0.001529,24.962205,0.363781,0.960236,3.035734,683.308181,0.196558,0.001523,28.966603,0.381121,0.960236,3.021972,683.227748
Gun\m678_05_scaled.obj,0.204291,0.001738,24.962293,0.363779,1.002001,3.022750,683.307785,0.214029,0.001730,28.966587,0.381119,1.002001,3.009053,683.227350
Gun\m678_unified.obj,0.204291,0.001738,24.962293,0.363779,1.002001,3.022750,683.307785,0.214029,0.001730,28.966587,0.381119,1.002001,3.009053,683.227350
Gun\m681_00_original.obj,0.280130,0.001950,51.102035,0.436050,0.958141,99.721177,191.515685,0.279998,0.001938,51.665559,0.435846,0.958141,99.106087,191.223884
Gun\m681_01_remeshed.obj,0.279350,0.001977,49.332889,0.434836,0.958141,2.497118,226.131740,0.279873,0.001949,51.005642,0.435650,0.958141,2.462727,226.001922
Gun\m681_02_translated.obj,0.279350,0.001949,50.725339,0.434836,0.958141,12.053952,226.131506,0.279872,0.001950,50.987165,0.435650,0.958141,12.056729,226.001689
Gun\m681_03_aligned.obj,0.279350,0.001949,50.725599,0.502453,0.958141,1.826229,226.131405,0.279873,0.001950,50.987424,0.503394,0.958141,1.826650,226.001588
Gun\m681_04_flipped.obj,0.279350,0.001949,50.725599,0.502453,0.958141,3.312666,226.131405,0.279873,0.001950,50.987424,0.503394,0.958141,3.313429,226.001588
Gun\m681_05_scaled.obj,0.305967,0.002234,50.725629,0.502455,1.002750,7.736906,226.131511,0.306540,0.002235,50.987446,0.503395,1.002750,7.738690,226.001693
Gun\m681_unified.obj,0.305967,0.002234,50.725629,0.502455,1.002750,7.736906,226.131511,0.306540,0.002235,50.987446,0.503395,1.002750,7.738690,226.001693
Gun\m682_00_original.obj,0.387556,0.002067,120.501503,0.567639,0.955306,1.338431,258.381406,0.394850,0.002561,82.961502,0.578322,0.955306,1.658823,266.489707
Gun\m682_01_remeshed.obj,0.386689,0.002111,114.710525,0.566370,0.955306,50.134574,301.387147,0.397917,0.002421,95.027523,0.582814,0.955306,57.498847,301.997871
Gun\m682_02_translated.obj,0.386689,0.002536,79.465875,0.566369,0.955306,3.675546,301.387356,0.397916,0.002421,95.027311,0.582813,0.955306,3.508591,301.998079
Gun\m682_03_aligned.obj,0.386689,0.002536,79.466019,0.590050,0.955306,16.545303,301.387506,0.397916,0.002421,95.027614,0.607182,0.955306,15.793752,301.998229
Gun\m682_04_flipped.obj,0.386689,0.002536,79.466019,0.590050,0.955306,4.651470,301.387506,0.397916,0.002421,95.027614,0.607182,0.955306,4.440183,301.998229
Gun\m682_05_scaled.obj,0.427501,0.002948,79.465780,0.590051,1.004455,6.969427,301.387678,0.439914,0.002814,95.027325,0.607183,1.004455,6.652851,301.998404
Gun\m682_unified.obj,0.427501,0.002948,79.465780,0.590051,1.004455,6.969427,301.387678,0.439914,0.002814,95.027325,0.607183,1.004455,6.652851,301.998404
Gun\m685_00_original.obj,0.675831,0.014363,13.229942,0.672698,0.960793,2.321607,37.097523,0.674049,0.014527,12.831226,0.670924,0.960793,2.348084,37.097523
Gun\m685_01_remeshed.obj,0.673503,0.014460,12.919112,0.670380,0.960793,3.011151,36.482305,0.674606,0.014497,12.916148,0.671479,0.960793,3.018901,36.486699
Gun\m685_02_translated.obj,0.673502,0.014496,12.855739,0.670380,0.960793,57.190579,36.482304,0.674606,0.014503,12.906077,0.671478,0.960793,57.219277,36.486699
Gun\m685_03_aligned.obj,0.673502,0.014495,12.855786,0.661770,0.960793,6.217141,36.482308,0.674606,0.014503,12.906123,0.662854,0.960793,6.220261,36.486702
Gun\m685_04_flipped.obj,0.673502,0.014495,12.855786,0.661770,0.960793,6.217141,36.482308,0.674606,0.014503,12.906123,0.662854,0.960793,6.220261,36.486702
Gun\m685_05_scaled.obj,0.735388,0.016539,12.855775,0.661771,1.003964,16.179457,36.482297,0.736593,0.016547,12.906112,0.662856,1.003964,16.187576,36.486692
Gun\m685_unified.obj,0.735388,0.016539,12.855775,0.661771,1.003964,16.179457,36.482297,0.736593,0.016547,12.906112,0.662856,1.003964,16.187576,36.486692
Hand\D01022_00_original.obj,1.581121,0.035549,27.655317,0.779990,0.982081,1.684757,7.385325,1.278380,0.048897,7.726050,0.630644,0.982081,2.317343,7.385325
Hand\D01022_01_remeshed.obj,1.254478,0.035038,14.218444,0.618853,0.982081,2.178738,8.538985,1.173884,0.038368,9.716070,0.579094,0.982081,2.385770,8.543758
Hand\D01022_02_translated.obj,1.254480,0.027585,22.939693,0.618853,0.982081,27.829021,8.538986,1.173885,0.038530,9.634594,0.579094,0.982081,38.870287,8.543759
Hand\D01022_03_aligned.obj,1.254478,0.027585,22.939619,0.581072,0.982081,3.256130,8.538987,1.173884,0.038530,9.634597,0.543741,0.982081,4.548005,8.543760
Hand\D01022_04_flipped.obj,1.254478,0.027585,22.939619,0.581072,0.982081,3.256130,8.538987,1.173884,0.038530,9.634597,0.543741,0.982081,4.548005,8.543760
Hand\D01022_05_scaled.obj,1.301641,0.029155,22.939638,0.581072,1.000372,2.972005,8.538987,1.218016,0.040723,9.634612,0.543740,1.000372,4.151152,8.543760
Hand\D01022_unified.obj,1.301641,0.029155,22.939638,0.581072,1.000372,2.972005,8.538987,1.218016,0.040723,9.634612,0.543740,1.000372,4.151152,8.543760
Hand\D01197_00_original.obj,2.291847,0.094648,11.881807,0.307344,1.600781,1.234353,6.537061,2.291847,0.094648,11.881807,0.307344,1.600781,1.234353,6.537061
Hand\D01197_02_translated.obj,2.291847,0.094648,11.881807,0.307344,1.600781,1.244204,6.537061,2.291847,0.094648,11.881807,0.307344,1.600781,1.244204,6.537061
Hand\D01197_03_aligned.obj,2.291847,0.094648,11.881806,0.336404,1.600781,1.308622,6.537061,2.291847,0.094648,11.881806,0.336404,1.600781,1.308622,6.537061
Hand\D01197_04_flipped.obj,2.291847,0.094648,11.881806,0.336404,1.600781,1.308622,6.537061,2.291847,0.094648,11.881806,0.336404,1.600781,1.308622,6.537061
Hand\D01197_05_scaled.obj,0.910715,0.023709,11.881806,0.336404,1.009091,1.318499,6.537060,0.910715,0.023709,11.881806,0.336404,1.009091,1.318499,6.537060
Hand\D01197_unified.obj,0.910715,0.023709,11.881806,0.336404,1.009091,1.318499,6.537060,0.910715,0.023709,11.881806,0.336404,1.009091,1.318499,6.537060
Hand\m323_00_original.obj,0.719538,0.028882,3.948773,0.478857,0.961927,12.449160,15.838410,0.766407,0.029493,4.575999,0.510049,0.961927,16.447688,15.856345
Hand\m323_01_remeshed.obj,0.719142,0.028868,3.946051,0.478766,0.961927,20.324729,19.344089,0.766316,0.029182,4.672547,0.510172,0.961927,20.545621,19.415988
Hand\m323_02_translated.obj,0.719142,0.024520,5.469409,0.478766,0.961927,14.930967,19.344080,0.766316,0.029350,4.619011,0.510172,0.961927,17.872021,19.415980
Hand\m323_03_aligned.obj,0.719141,0.024520,5.469410,0.494643,0.961927,38.448047,19.344089,0.766316,0.029350,4.619011,0.527090,0.961927,27.646228,19.415989
Hand\m323_04_flipped.obj,0.719141,0.024520,5.469410,0.494643,0.961927,38.448047,19.344089,0.766316,0.029350,4.619011,0.527090,0.961927,27.646228,19.415989
Hand\m323_05_scaled.obj,0.786590,0.028050,5.469409,0.494643,1.006026,38.013517,19.344085,0.838188,0.033575,4.619010,0.527091,1.006026,27.458702,19.415984
Hand\m323_unified.obj,0.786590,0.028050,5.469409,0.494643,1.006026,38.013517,19.344085,0.838188,0.033575,4.619010,0.527091,1.006026,27.458702,19.415984
Hand\m328_00_original.obj,1.080224,0.043316,5.940118,0.447265,0.952299,5.416408,16.339234,1.080224,0.043316,5.940118,0.447265,0.952299,5.416408,16.339234
Hand\m328_01_remeshed.obj,1.080224,0.043316,5.940119,0.447265,0.952299,4.087738,14.138995,1.080224,0.043316,5.940119,0.447265,0.952299,4.087738,14.138995
Hand\m328_02_translated.obj,1.080225,0.043316,5.940115,0.447266,0.952299,3.324382,14.138957,1.080225,0.043316,5.940115,0.447266,0.952299,3.324382,14.138957
Hand\m328_03_aligned.obj,1.080224,0.043316,5.940118,0.459476,0.952299,5.315417,14.138993,1.080224,0.043316,5.940118,0.459476,0.952299,5.315417,14.138993
Hand\m328_04_flipped.obj,1.080224,0.043316,5.940118,0.459476,0.952299,5.279278,14.138993,1.080224,0.043316,5.940118,0.459476,0.952299,5.279278,14.138993
Hand\m328_05_scaled.obj,1.299936,0.057182,5.940120,0.459475,1.044666,4.984041,14.138994,1.299936,0.057182,5.940120,0.459475,1.044666,4.984041,14.138994
Hand\m328_unified.obj,1.299936,0.057182,5.940120,0.459475,1.044666,4.984041,14.138994,1.299936,0.057182,5.940120,0.459475,1.044666,4.984041,14.138994
Hat\m1628_00_original.obj,2.909939,0.014562,1027.405634,0.888393,0.950019,2.989390,1.599443,4.520770,0.016672,2939.062732,1.380173,0.950019,3.422488,1.598558
Hat\m1628_01_remeshed.obj,2.909939,0.014562,1027.405936,0.888393,0.950019,1.554023,3.897490,4.521016,0.017102,2793.506587,1.380248,0.950019,1.825080,3.898540
Hat\m1628_02_translated.obj,2.909940,0.014562,1027.376961,0.888393,0.950019,7.382487,3.897489,4.521016,0.017102,2793.501256,1.380249,0.950019,8.670045,3.898539
Hat\m1628_03_aligned.obj,2.909939,0.014562,1027.371510,0.857403,0.950020,1.108663,3.897490,4.521015,0.017102,2793.482874,1.332101,0.950020,1.302022,3.898540
Hat\m1628_04_flipped.obj,2.909939,0.014562,1027.371510,0.857403,0.950020,6.449790,3.897490,4.521015,0.017102,2793.482874,1.332101,0.950020,7.574683,3.898540
Hat\m1628_05_scaled.obj,3.244273,0.017143,1027.381872,0.857403,1.003111,81.418413,3.897490,5.040454,0.020133,2793.508502,1.332101,1.003111,95.618502,3.898540
Hat\m1628_unified.obj,3.244273,0.017143,1027.381872,0.857403,1.003111,81.418413,3.897490,5.040454,0.020133,2793.508502,1.332101,1.003111,95.618502,3.898540
Hat\m1630_00_original.obj,1.798875,0.051068,19.735436,0.565368,0.955135,4.028679,2.781241,1.798875,0.051068,19.735436,0.565368,0.955135,4.028679,2.781241
Hat\m1630_01_remeshed.obj,1.798876,0.051068,19.735439,0.565368,0.955135,4.872236,2.749954,1.798876,0.051068,19.735439,0.565368,0.955135,4.872236,2.749954
Hat\m1630_02_translated.obj,1.798876,0.051068,19.735445,0.565368,0.955135,3.207797,2.749954,1.798876,0.051068,19.735445,0.565368,0.955135,3.207797,2.749954
Hat\m1630_03_aligned.obj,1.798875,0.051068,19.735434,0.554476,0.955136,3.704235,2.749954,1.798875,0.051068,19.735434,0.554476,0.955136,3.704235,2.749954
Hat\m1630_04_flipped.obj,1.798875,0.051068,19.735434,0.554476,0.955136,4.012226,2.749954,1.798875,0.051068,19.735434,0.554476,0.955136,4.012226,2.749954
Hat\m1630_05_scaled.obj,1.994667,0.059629,19.735430,0.554476,1.005772,8.039683,2.749954,1.994667,0.059629,19.735430,0.554476,1.005772,8.039683,2.749954
Hat\m1630_unified.obj,1.994667,0.059629,19.735430,0.554476,1.005772,8.039683,2.749954,1.994667,0.059629,19.735430,0.554476,1.005772,8.039683,2.749954
Helicopter\D00751_00_original.obj,2.235891,0.061471,26.155348,0.266857,1.845343,0.753765,53.741474,2.445805,0.061441,34.268109,0.291910,1.845343,0.753404,53.831863
Helicopter\D00751_01_remeshed.obj,2.226255,0.061109,26.124956,0.265707,1.845343,0.510313,48.013903,3.188755,0.031592,287.255422,0.380582,1.845343,0.263815,48.140620
Helicopter\D00751_02_translated.obj,2.226256,0.061477,25.813738,0.265707,1.845343,0.519590,48.013898,3.188754,0.034377,242.585000,0.380582,1.845343,0.290552,48.140615
Helicopter\D00751_03_aligned.obj,2.226255,0.061477,25.813760,0.274817,1.845344,69.604008,48.013901,3.188756,0.034377,242.585317,0.393632,1.845344,38.922180,48.140618
Helicopter\D00751_04_flipped.obj,2.226255,0.061477,25.813760,0.274817,1.845344,1.741395,48.013901,3.188756,0.034377,242.585317,0.393632,1.845344,0.973779,48.140618
Helicopter\D00751_05_scaled.obj,0.717589,0.011250,25.813770,0.274817,1.047677,3.021987,48.013894,1.027831,0.006291,242.584243,0.393632,1.047677,1.689881,48.140611
Helicopter\D00751_unified.obj,0.717589,0.011250,25.813770,0.274817,1.047677,3.021987,48.013894,1.027831,0.006291,242.584243,0.393632,1.047677,1.689881,48.140611
Helicopter\m1302_00_original.obj,0.260393,0.004031,9.608503,0.272073,0.951336,0.730301,20.437941,0.265820,0.003684,12.235035,0.277743,0.951336,0.667520,20.528185
Helicopter\m1302_01_remeshed.obj,0.259053,0.004045,9.393302,0.270672,0.951336,0.517304,22.742310,0.274024,0.003432,15.449000,0.286315,0.951336,0.438839,22.748558
Helicopter\m1302_02_translated.obj,0.259052,0.003204,14.975832,0.270672,0.951336,1.497519,22.742313,0.274023,0.003733,13.052323,0.286314,0.951336,1.745116,22.748561
Helicopter\m1302_03_aligned.obj,0.259053,0.003204,14.976059,0.237258,0.951336,1.140235,22.742301,0.274024,0.003733,13.052466,0.250970,0.951336,1.328762,22.771618
Helicopter\m1302_04_flipped.obj,0.259053,0.003204,14.976059,0.237258,0.951336,0.956092,22.742301,0.274024,0.003733,13.052466,0.250970,0.951336,1.114174,22.771618
Helicopter\m1302_05_scaled.obj,0.292327,0.003840,14.975975,0.237258,1.010589,0.548528,22.742319,0.309221,0.004475,13.052476,0.250970,1.010589,0.639220,22.771636
Helicopter\m1302_unified.obj,0.292327,0.003840,14.975975,0.237258,1.010589,0.548528,22.742319,0.309221,0.004475,13.052476,0.250970,1.010589,0.639220,22.771636
Helicopter\m1314_00_original.obj,0.982144,0.015880,33.218190,0.370295,1.022041,2.236168,13.936773,0.993865,0.015408,36.563755,0.374715,1.022041,2.169681,13.696188
Helicopter\m1314_01_remeshed.obj,0.973230,0.015868,32.368497,0.366935,1.022041,0.550767,16.625509,0.988040,0.016121,32.816181,0.372519,1.022041,0.555503,16.323782
Helicopter\m1314_02_translated.obj,0.973231,0.016005,31.818737,0.366935,1.022041,1.614246,16.625513,0.988041,0.016109,32.865783,0.372519,1.022041,1.624717,16.323787
Helicopter\m1314_03_aligned.obj,0.973231,0.016005,31.818800,0.332309,1.022041,0.566284,16.625507,0.988041,0.016109,32.865867,0.337366,1.022041,0.569957,16.323781
Helicopter\m1314_04_flipped.obj,0.973231,0.016005,31.818800,0.332309,1.022041,0.874993,16.625507,0.988041,0.016109,32.865867,0.337366,1.022041,0.880669,16.323781
Helicopter\m1314_05_scaled.obj,1.087064,0.018894,31.818681,0.332309,1.080160,0.880042,16.625508,1.103606,0.019016,32.865737,0.337365,1.080160,0.860592,16.323782
Helicopter\m1314_unified.obj,1.087064,0.018894,31.818681,0.332309,1.080160,0.880042,16.625508,1.103606,0.019016,32.865737,0.337365,1.080160,0.860592,16.323782
Helicopter\m1319_00_original.obj,0.213033,0.002173,18.101241,0.121422,0.950353,0.134632,32.910234,0.213845,0.002251,17.070802,0.121885,0.950353,0.139429,33.042981
Helicopter\m1319_01_remeshed.obj,0.213033,0.002173,18.101276,0.121422,0.950353,0.133516,31.706598,0.213845,0.002251,17.070861,0.121885,0.950353,0.241774,31.726614
Helicopter\m1319_02_translated.obj,0.213033,0.002186,17.893395,0.121422,0.950353,9.097293,31.706622,0.213845,0.002251,17.070837,0.121885,0.950353,4.875388,31.726638
Helicopter\m1319_03_aligned.obj,0.213033,0.002186,17.893340,0.118380,0.950353,39.484266,31.706604,0.213845,0.002251,17.070846,0.118831,0.950353,40.655491,31.731839
Helicopter\m1319_04_flipped.obj,0.213033,0.002186,17.893340,0.118380,0.950353,39.484266,31.706604,0.213845,0.002251,17.070846,0.118831,0.950353,40.655491,31.731839
Helicopter\m1319_05_scaled.obj,0.236018,0.002549,17.893354,0.118380,1.000308,1.672891,31.706606,0.236917,0.002624,17.070850,0.118831,1.000308,1.722514,31.731841
Helicopter\m1319_unified.obj,0.236018,0.002549,17.893354,0.118380,1.000308,1.672891,31.706606,0.236917,0.002624,17.070850,0.118831,1.000308,1.722514,31.731841
Helicopter\m1325_00_original.obj,0.550002,0.005369,51.025061,0.218889,0.953538,11.764670,9.573573,0.588019,0.009046,21.969252,0.234019,0.953538,19.820016,9.492155
Helicopter\m1325_01_remeshed.obj,0.530603,0.006475,31.502534,0.211557,0.952957,0.853318,10.883921,0.647544,0.004483,119.434000,0.258182,0.952957,0.590838,10.789676
Helicopter\m1325_02_translated.obj,0.530603,0.005569,42.589061,0.211557,0.952957,3.129685,10.883921,0.647544,0.004774,105.351664,0.258182,0.952957,2.682736,10.789676
Helicopter\m1325_03_aligned.obj,0.530603,0.005569,42.589065,0.192315,0.952956,10.816588,10.883925,0.647544,0.004774,105.351647,0.234699,0.952956,9.271872,10.777655
Helicopter\m1325_04_flipped.obj,0.530603,0.005569,42.589065,0.192315,0.952956,10.816588,10.883925,0.647544,0.004774,105.351647,0.234699,0.952956,9.271872,10.777655
